ch42pa12se001	syria	He invades Syria, A.D. 540.	chap42	Whatever might be the provocations of Chosroes,
ch42pa12se009	antioch	and ruins Antioch.	chap42	No more than fourteen
ch42pa13se001	defence	Defence of the East by Belisarius, A.D. 541.	chap42	These hopes might have been realised, if
ch42pa13se009	notarg	A.D. 542	chap42	but the dangers of
ch42pa13se023	notarg	A.D. 543 etc.	chap42	The second removal of
ch42pa14se001	descriptions	Description of Colchos, Lazica, or Mingrelia.	chap42	The extreme length of the Euxine Sea
ch42pa15se001	manners	Manners of the natives.	chap42	But the riches of Colchos shine only
ch42pa16se001	colchos	Revolutions of Colchos.	chap42	It was the boast of the Colchians,
ch42pa16se003	before	under the Persians, before Christ, 500;	chap42	Yet he accepted this
ch42pa16se005	romans	under the Romans, before Christ, 60	chap42	the Romans advanced to
ch42pa16se009	arrian	Visit of Arrian, A.D. 130.	chap42	One of these lieutenants,
ch42pa16se014	lazi	Conversion of the Lazi, A.D. 522.	chap42	In the beginning of
ch42pa17se001	colchians	Revolt and repentance of the Colchians, A.D. 542-549.	chap42	But this honourable connection was soon corrupted
ch42pa18se001	petra	Siege of Petra, A.D. 549-551.	chap42	The siege of Petra, which the Roman
ch42pa19se001	lazic	The Colchian, or Lazic war, A.D. 549-556.	chap42	A Spartan would have praised and pitied
ch42pa20se001	negotiations	Negotiations and treaties between Justinian and Chosroes. A.D. 540-561.	chap42	In peace, the king of Persia continually
ch42pa21se001	abyssinians	Conquest of the Abyssinians, A.D. 522.	chap42	Justinian had been reproached for his alliance
ch42pa21se012	alliance	Their alliance with Justinian, A.D. 533.	chap42	Nonnosus, descended from a
ch43pa02se001	africa	The troubles of Africa, A.D. 535-545	chap43	From his new acquisitions, Justinian expected that
ch43pa03se001	moors	Rebellion of the Moors, A.D. 543-558	chap43	That country was rapidly sinking into the
ch43pa04se001	goths	Revolt of the Goths, A.D. 540.	chap43	The jealousy of the Byzantine court had
ch43pa05se001	totila	Victories of Totila, king of Italy, A.D. 541-544.	chap43	The successors of Belisarius, eleven generals of
ch43pa06se001	contrast	Contrast of vice and virtue.	chap43	The rapid success of Totila may be
ch43pa07se001	second	Second command of Belissarius in Italy, A.D. 544-548.	chap43	The return of Belisarius to save the
ch43pa08se001	rome	Rome besieged by the Goths, A.D. 546, May.	chap43	After reducing, by force, or treaty, the
ch43pa09se001	attempt	Attempt of Belisarius.	chap43	The foresight of Totila had raised obstacles
ch43pa10se001	taken	Rome taken by the Goths, A.D. 546, Dec. 17.	chap43	Famine had relaxed the strength and discipline
ch43pa11se001	recovered	Recovered by Belisarius, A.D. 547, February.	chap43	The loss of Rome was speedily retrieved
ch43pa12se001	final	Final recall of Belisarius, A.D. 548, September.	chap43	The five last campaigns of Belisarius might
ch43pa13se001	again	Rome again taken by the Goths, A.D. 549.	chap43	Before the departure of Belisarius, Perusia was
ch43pa14se001	preparations	Preparations by Justinian for the Gothic war, A.D. 549-551.	chap43	Justinian was deaf to the voice of
ch43pa15se001	narses	Character and expedition of the eunuch Narses, A.D. 552.	chap43	After the loss of Germanus, the nations
ch43pa16se001	defeat	Defeat and death of Totila, A.D. 552, July.	chap43	The prudence of Narses impelled him to
ch43pa17se001	conquest	Conquest of Rome by Narses.	chap43	As soon as Narses had paid his
ch43pa18se002	teias	Defeat and death of Teias, the last king of the Goths, A.D. 553, March.	chap43	retired beyond the Po; and Teias was
ch43pa19se001	invasion	Invasion of Italy by the Franks, and Alamanni, A.D. 553, August.	chap43	Before Lucca had surrendered, Italy was overwhelmed
ch43pa20se001	franks	Defeat of the Franks and Alamanni by Narses, A.D. 554.	chap43	At the entrance of the spring, the
ch43pa21se001	settlement	Settlement of Italy, A.D. 554-568.	chap43	After a reign of sixty years, the
ch43pa22se001	bulgarians	Invasion of the Bulgarians, A.D. 559.	chap43	I desire to believe, but I dare
ch43pa23se001	last	Last victory of Belisarius.	chap43	But the eyes of the prince and
ch43pa24se001	disgrace	His disgrace and death, A.D. 561.	chap43	About two years after the last victory
ch43pa25se001	death	Death and character of Justinian, A.D. 565, Nov. 14.	chap43	If the emperor could rejoice in the
ch43pa27se001	comets	Comets, A.D. 531, 539.	chap43	In the fifth year of his reign,
ch43pa28se001	earthquakes	Earthquakes.	chap43	The near approach of a comet may
ch43pa28se009	notarg	A.D. 526, May 20.	chap43	persons are said to
ch43pa29se001	plague	Plague its origins and nature, A.D. 542.	chap43	Aethiopia and Egypt have been stigmatised, in
ch43pa30se001	extent	Extent and duration, A.D. 542-594.	chap43	Contagion is the inseparable symptom of the
ch44pa01se001	law	The civil or Roman law.	chap44	THE vain titles of the victories of
ch44pa02se001	kings	Laws of the kings of Rome.	chap44	was composed, with some political skill, of
ch44pa03se001	tables	The twelve tables of the Decemvirs.	chap44	I shall not repeat the well-known story
ch44pa04se001	character	Their character and influence.	chap44	Whatever might be the origin or the
ch44pa05se001	people	Laws of the people.	chap44	The Decemvirs had been named, and their
ch44pa05se014	senate	 Decrees of the senate.	chap44	The loss of executive
ch44pa06se001	praetors	Edicts of the praetors.	chap44	The silence or ambiguity of the laws
ch44pa07se001	constitutions	Constitutions of the emperors.	chap44	From Augustus to Trajan, the modest Caesars
ch44pa07se007	power	 Their legislative power.	chap44	was supported on a
ch44pa07se016	rescripts	Their rescripts	chap44	replies to the consultations
ch44pa08se001	forms	Forms of the Roman law.	chap44	Among savage nations, the want of letters
ch44pa09se001	lawyers	Succession of the civil lawyers.	chap44	A more liberal art was cultivated, however,
ch44pa09se006	first	The first period, A.U.C. 303-648.	chap44	Pride and ignorance contributed,
ch44pa09se011	second	Second period, A.U.C. 648-988	chap44	The second period, the
ch44pa09se018	third	Third period, A.U.C. 988-1230.	chap44	In the third period,
ch44pa10se001	philosophy	Their philosophy.	chap44	The jurisprudence which had been grossly adapted
ch44pa11se001	authority	Authority.	chap44	Arms, eloquence, and the study of the
ch44pa12se001	sects	Sects.	chap44	The most absolute mandate could only require
ch44pa13se001	reformation	Reformation of the Roman law by Justinian, A.D. 527, etc.	chap44	When Justinian ascended the throne, the reformation
ch44pa13se006	tribonian	Tribonian, A.D. 527-546.	chap44	and the whole undertaking
ch44pa14se001	justinian	The code of Justinian, A.D. 528,February 13; A.D.529, April 7.	chap44	If Caesar had achieved the reformation of
ch44pa14se007	pandects	The Pandects, or Digest, A.D. 530, Dec 15; A.D. 533, Dec. 16. 	chap44	A more arduous operation
ch44pa15se001	praise	Praise and censure of the Code and Pandects.	chap44	Since the emperor declined the fame and
ch44pa16se001	loss	Loss of the ancient jurisprudence.	chap44	A rumour devoid of evidence has been
ch44pa17se001	inconstancy	Legal inconstancy of Justinian.	chap44	It is the first care of a
ch44pa17se005	secondedition	Second edition of the Code, A.D. 534, Nov 16. 	chap44	by a new and
ch44pa17se007	novels	The Novels, A.D. 534-565. 	chap44	and one hundred and
ch44pa18se001	institutes	The Institutes, A.D. 533, Nov. 21.	chap44	Monarchs seldom condescend to become the preceptors
ch44pa19se002	ofpersons	1. Of Persons	chap44	liberty are kept alive by the spirit,
ch44pa20se001	fathers	Fathers and children.	chap44	The law of nature instructs most animals
ch44pa21se001	limitations	Limitations of the paternal authority.	chap44	The first limitation of paternal power is
ch44pa22se001	husbands	Husbands and wives.	chap44	Experience has proved, that savages are the
ch44pa22se003	marriage	The religious rites of marriage	chap44	According to the custom
ch44pa23se001	freedom	Freedom of the matrimonial contract.	chap44	After the Punic triumphs, the matrons of
ch44pa24se001	liberty	Liberty and abuse of divorce.	chap44	Besides the agreement of the parties, the
ch44pa25se001	divorce	Limitations of the liberty of divorce.	chap44	Insufficient remedies followed with distant and tardy
ch44pa26se001	incest	Incest, concubines and bastards.	chap44	The freedom of love and marriage was
ch44pa27se001	guardians	Guardians and wards.	chap44	The relation of guardian and ward, or
ch44pa28se001	ofthings	2 Of Things	chap44	The original right of property can only
ch44pa29se001	inheritance	Of inheritance and succession.	chap44	The personal title of the first proprietor
ch44pa29se006	kindred	 Civil degrees of kindred. 	chap44	his person was represented,
ch44pa30se001	testaments	Introduction and liberty of testaments.	chap44	The order of succession is regulated by
ch44pa30se010	legacies	 Legacies	chap44	In the Roman jurisprudence,
ch44pa31se001	codicils	Codicils and trusts.	chap44	Conquest and the formalities of law established
ch44pa32se001	ofactions	3 Of Actions	chap44	The general duties of mankind are imposed
ch44pa33se001	promises	Promises.	chap44	worshipped, not only in her temples, but
ch44pa34se001	benefits	Benefits	chap44	The obligations of the second class, as
ch44pa34se015	interest	Interest of money. 	chap44	the inveterate grievance of
ch44pa35se001	injuries	Injuries	chap44	Nature and society impose the strict obligation
ch44pa36se001	ofcrimes	4 Of Crimes And Punishments	chap44	The execution of the Alban dictator, who
ch44pa36se003	severity	Severity of the twelve tables. 	chap44	The Twelve Tables afford
ch44pa37se001	abolition	Abolition or oblivion of penal laws.	chap44	In the absence of penal laws, and
ch44pa38se001	revival	Revival of capital punishments.	chap44	The first imperfect attempt to restore the
ch44pa39se001	guilt	Measure of guilt.	chap44	A sin, a vice, a crime, are
ch44pa39se007	vice	Unnatural vice. 	chap44	I touch with reluctance,
ch44pa40se001	rigour	Rigour of the Christian emperors.	chap44	A new spirit of legislation, respectable even
ch44pa41se001	peoplejudge	Judgements of the people.	chap44	The free citizens of Athens and Rome
ch44pa41se011	judges	Select judges. 	chap44	but they could only
ch44pa41se018	assessors	Assessors. 	chap44	the humble advice of
ch44pa42se001	voluntary	Voluntary exile and death.	chap44	A Roman accused of any capital crime
ch44pa43se001	abuses	Abuses of civil jurisprudence.	chap44	The penal statutes form a very small
ch45pa01se001	justinian	Death of Justinian, A.D. 565, Nov. 14.	chap45	DURING the last years of Justinian, his
ch45pa01se010	justin2	Reign of Justin II, A.D. 565, Nov. 15-A.D. 574, December.	chap45	who imposed the diadem
ch45pa01se012	consulship	His consulship, A.D. 566, January 1.	chap45	he would revive in
ch45pa02se001	avars	Embassy of the Avars, A.D. 566.	chap45	On the seventh day of his reign,
ch45pa03se001	alboin	Alboin, king of the Lombards&#8212; his valour, love and revenge.	chap45	While Alboin served under his father's standard,
ch45pa04se001	gepidae	The Lombards and Avars destroy the king and kingdom of the Gepidae, A.D. 566.	chap45	When a public quarrel is envenomed by
ch45pa05se001	italy	Alboin undertakes the conquest of Italy, A.D. 567.	chap45	The destruction of a mighty kingdom established
ch45pa06se001	narses	Disaffection and death of Narses.	chap45	They might have failed, if Narses had
ch45pa07se001	lombards	Conquest of a great part of Italy by the Lombards, A.D. 568-570.	chap45	Whatever might be the grounds of his
ch45pa08se001	rosamond	Alboin is murdered by his wife Rosamond, A.D. 573, June 28.	chap45	The reign of the founder was splendid
ch45pa09se001	flight	Her flight and death.	chap45	The ambitious Rosamond aspired to reign in
ch45pa09se009	clepho	Clepho, king of the Lombards, A.D. 573 August.	chap45	Clepho, one of their
ch45pa10se001	weakness	Weakness of the emperor Justin.	chap45	When the nephew of Justinian ascended the
ch45pa10se012	association	Association of Tiberius, A.D. 574, December.	chap45	The ceremony of his
ch45pa10se024	death	Death of Justin II, A.D. 578, October 5.	chap45	The four last years of the emperor
ch45pa11se001	tiberius	Reign of Tiberius II, A.D. 578, Sept. 26 - A.D. 582, August 14.	chap45	the tallest and most comely of the
ch45pa12se001	virtues	His virtues.	chap45	With the odious name of Tiberius, he
ch45pa13se001	maurice	The reign of Maurice, A.D. 582, August 13 - A.D. 602, Nov. 27.	chap45	The emperor Maurice derived his origin from
ch45pa14se001	distress	Distress of Italy.	chap45	From Italy the emperors were incessantly tormented
ch45pa14se011	autharis	Autharis, king of the Lombards, A.D. 584-590.	chap45	and Autharis, the son
ch45pa15se001	exarchate	The exarchate of Ravenna.	chap45	During a period of two hundred years,
ch45pa15se014	kingdom	The kingdom of the Lombards.	chap45	The remainder of Italy
ch45pa16se001	language	Language and manners of the Lombards.	chap45	In comparing the proportion of the victorious
ch45pa17se001	dress	Dress and marriage.	chap45	So rapid was the influence of climate
ch45pa18se001	government	Government.	chap45	From this fact, as well as from
ch45pa18se007	laws	Laws, A.D. 643, etc.	chap45	their traditional customs were
ch45pa19se001	misery	Misery of Rome.	chap45	Amidst the arms of the Lombards, and
ch45pa20se001	tombs	The tombs and relics of the apostles.	chap45	Like Thebes, or Babylon, or Carthage, the
ch45pa20se006	birth	Birth and profession of Gregory the Roman.	chap45	and the chair of
ch45pa21se001	pontificate	Pontificate of Gregory the Great, or First, A.D. 590, February 8 - A.D. 604, March 12.	chap45	years, six months, and ten days, is
ch45pa21se003	spiritual	His spiritual office,	chap45	and the ecclesiastical jurisdiction
ch45pa22se001	temporal	and temporal government.	chap45	Their temporal power insensibly arose from the
ch45pa22se002	estates	his estates.	chap45	had acquired a civil,
ch45pa22se006	alms	and alms.	chap45	On the four great
ch45pa22se017	saviour	The saviour of Rome.	chap45	enemy was suspended over
ch46pa01se001	Contest	Contest of Rome and Persia	chap46	THE conflict of Rome and Persia was
ch46pa02se001	Nushirvan	Conquest of Yemen by Nushirvan, A.D. 570, etc	chap46	In the useless altercations, that precede and
ch46pa02se007	war	His last war with the Romans, A.D. 72,etc	chap46	as war became inevitable,
ch46pa02se019	death	His death, A.D. 579.	chap46	the indignant monarch sunk
ch46pa03se001	Tyranny	Tyranny and vices of his son Hormouz, A.D. 579-590.	chap46	The throne of Chosroes Nushirvan was filled
ch46pa04se001	Bahram	Exploits of Bahram, A.D. 590.	chap46	Persia had been lost by a king;
ch46pa04se015	Rebellion	His rebellion.	chap46	exhorting the Persians to
ch46pa05se001	Hormouz	Hormouz is deposed and imprisoned.	chap46	As the passes were faithfully guarded, Hormouz
ch46pa05se012	Elevation	Elevation of his son Chosroes.	chap46	and the punishment of
ch46pa05se019	DeathH	Death of Hormouz, A.D. 590.	chap46	and the implacable Bindoes,
ch46pa06se001	Chosroes	Chosroes flies to the Romans.	chap46	While Chosroes despatched the preparations of his
ch46pa06se010	Return	His return.	chap46	Persia had already repented
ch46pa06se015	Victory	and final victory.	chap46	The Romans, with the
ch46pa06se016	DeathB	Death of Bahram.	chap46	broken army, Bahram fled
ch46pa07se001	Restoration	Restoration and policy of Chosroes, A.D. 591-603.	chap46	The restoration of Chosroes was celebrated with
ch46pa08se001	Pride	Pride, polciy, and power of the chagan of the Avars, A.D. 570-600,etc.	chap46	While the majesty of the Roman name
ch46pa09se001	Wars	Wars of Maurice against the Avars, A.D. 595-602..	chap46	The Persian alliance restored the troops of
ch46pa10se001	State	State of the Roman armies.	chap46	The theory of war was not more
ch46pa10se011	Discontent	their discontent,	chap46	they execrated the avarice
ch46pa10se017	andrebellion	and rebellion.	chap46	In the just fervour
ch46pa10se019	Election	Election of Phocas, A.D. 602, October.	chap46	After a long series
ch46pa11se001	Revolt	Revolt of Constantinople.	chap46	Yet if Constantinople had been firm and
ch46pa11se014	Chalcedon	Death of Maurice and his children, A.D. 602, Nov. 27.	chap46	The ministers of death
ch46pa12se001	Phocas	Phocas emperor, A.D. 602, Nov. 23 - A.D. 610, October 4..	chap46	Such tears must have flowed in secret,
ch46pa12se005	Character	His character,	chap46	and Phocas does not
ch46pa12se017	andtyranny	and tyranny.	chap46	A matron who commanded
ch46pa13se001	Fall	His fall and death, A.D. 610, October 4.	chap46	A daughter of Phocas, his only child,
ch46pa13se013	Heraclius	Reign of Heraclius, A.D. 610, October 5 - A.D. 642, February 11.	chap46	His coronation was accompanied
ch46pa14se001	Invades	Chosroes invades the Roman empire, A.D. 603, etc.	chap46	Even after his death the republic was
ch46pa14se013	Syria	His conquest of Syria, A.D. 611.	chap46	he passed the Euphrates,
ch46pa15se001	Palestine	of Palestine, A.D. 614..	chap46	The first intelligence from the East which
ch46pa15se007	Egypt	of Egypt, A.D. 616.	chap46	But Egypt itself, the
ch46pa15se011	Asia	of Asia Minor, A.D. 616 etc.	chap46	In the same campaign,
ch46pa16se001	Magnificence	His reign and magnificence.	chap46	From the long-disputed banks of the Tigris
ch46pa17se001	Distress	Distress of Heraclius, A.D. 610-622.	chap46	At the time when this prediction is
ch46pa17se015	Peace	He solicits peace.	chap46	The friendly offer of
ch46pa18se001	Preparations	His preparations for war, A.D. 621.	chap46	Of the characters conspicuous in history, that
ch46pa19se001	First	First expedition of Heraclius against the Persians, A.D. 622.	chap46	The neighbouring heights of Chalcedon were covered
ch46pa20se001	Second	His second expedition, A.D. 623,624,625.	chap46	Since the days of Scipio and Hannibal,
ch46pa22se001	Deliverance	Deliverance of Constantinople from the Persians and Avars, A.D. 626.	chap46	Instead of skirmishing on the frontier, the
ch46pa23se001	Alliances	Alliances and conquests of Heraclius.	chap46	After the division of his army, Heraclius
ch46pa24se001	Third	His third expedition, A.D. 627.	chap46	Deprived of his firmest support, and doubtful
ch46pa24se006	Victories	and victories, December 1, etc.	chap46	On this memorable day,
ch46pa25se001	Flight	Flight of Chrosoes, A.D. 627, Dec. 29.	chap46	When the ambition of Chosroes was reduced
ch46pa25se015	Deposed	He is deposed, A.D. 628, February 25.	chap46	But the new monarch
ch46pa25se018	Murdered	and murdered by his son Siroes, February 28.	chap46	The glory of the
ch46pa26se001	Treaty	Treaty of peace between the two empires, A.D. 628, March, etc.	chap46	As soon as the mountains became passable,
ch47pa01se001	Incarnation	The incarnation of Christ	chap47	AFTER the extinction of paganism, the Christians
ch47pa02se001	Ebionites	A pure man to the Ebionites	chap47	A laudable regard for the honour of
ch47pa03se001	Birth	His birth and elevation	chap47	Yet in the insufficient creed of the
ch47pa04se001	Docetes	A pure God to the Docetes	chap47	The seeds of the faith, which had
ch47pa05se001	Body	His incorruptible body.	chap47	One of the most subtle disputants of
ch47pa06se001	Double	Double nature of Cerinthus	chap47	Such were the fleeting shadows of the
ch47pa07se001	Divine	Divine incarnation of Apollinaris	chap47	All those who believe the immateriality of
ch47pa08se001	Orthodox	Orthodox consent and verbal disputes.	chap47	The grovelling Ebionite, and the fantastic Docetes,
ch47pa09se001	Cyril	Cyril, patriach of Alexandria, A.D. 412, October 18- A.D. 444, June 27.	chap47	The name of CYRIL of Alexandria is
ch47pa10se001	Tyranny	His Tyranny, A.D. 413,414,415, etc	chap47	The prize was not unworthy of his
ch47pa11se001	Nestorius	Nestorius, patriarch of Constantinople, A.D. 428, April 10.	chap47	Superstition, perhaps, would more gently expiate the
ch47pa12se001	Heresy	His heresy, A.D. 429-431.	chap47	In the Syrian school, Nestorius had been
ch47pa13se001	FirstCouncil	First council of Ephesus, A.D. 431, June-October.	chap47	Yet neither the emperor nor the primate
ch47pa13se014	Condemnation	Condemnation of Nestorius, June 22.	chap47	the profane magistrate was
ch47pa14se001	Opposition	Opposition of the Orientals, June 27, etc	chap47	On the fifth day, the triumph was
ch47pa14se010	Third	Third Council	chap47	which at the distance
ch47pa15se001	Victory	Victory of Cyril, A.D. 431- 435	chap47	The Byzantine pontiff had instilled into the
ch47pa16se001	Exile	Exile of Nestorius, A.D. 435.	chap47	The rash and obstinate Nestorius, before the
ch47pa17se001	Eutyches	Heresy of Eutyches, A.D. 448.	chap47	The death of the Alexandrian primate, after
ch47pa17se006	SecondCouncil	Second council of Ephesus, A.D. 449, August 8-11.	chap47	By the special summons
ch47pa18se001	Chalcedon	Council of Chalcedon, A.D. 451, October 8-November 1.	chap47	The faith of Egypt had prevailed; but
ch47pa19se001	Faith	Faith of Chalcedon	chap47	For these scandalous offences, Dioscorus was deposed
ch47pa20se001	Discord	Discord of the East, A.D. 451-482.	chap47	Far different was the temper of the
ch47pa21se001	Henoticon	The Henoticon of Zeno, A.D. 482.	chap47	The disorders of thirty years at length
ch47pa22se001	Trisagion	The Trisagion and religious war, till the death of Anastasius, A.D. 508-518.	chap47	In the fever of the times, the
ch47pa22se020	FirstWar	First religious war, A.D. 514	chap47	And such was the
ch47pa23se001	Theological	Theological character and government of Justinian, A.D. 519-565.	chap47	Justinian has been already seen in the
ch47pa24se001	Persecution	His persecution	chap47	Toleration was not the virtue of the
ch47pa24se004	Heretics	of heretics	chap47	The insufficient term of
ch47pa24se008	Pagans	of Pagans	chap47	of pagans, who still
ch47pa24se014	Jews	of Jews;	chap47	gradually stripped of their
ch47pa24se016	Samaritans	of Samaritans	chap47	The Samaritans of Palestine
ch47pa25se001	Orthodoxy	His orthodoxy	chap47	With these sentiments, it was incumbent on
ch47pa25se005	Chapters	A.D. 532-698.	chap47	The famous dispute of
ch47pa25se016	Vth	Vth general council:IId of Constantinople, A.D. 553, May 4-June 2.	chap47	The East, with some
ch47pa26se001	Justinian	Heresy of Justinian, A.D. 564.	chap47	Justinian was neither steady nor consistent in
ch47pa27se001	Monothelite	The Monothelite controversy, A.D. 629.	chap47	The faculties of sense and reason are
ch47pa27se007	Ecthesis	The ecthesis of Heraclius, A.D. 639.	chap47	This law of silence
ch47pa27se007	Type	A.D. 648	chap47	or model of his
ch47pa27se015	VIth	VIth general council:IIId of Constantinople, A.D. 680, Nov. 7- 681, Sept. 16.	chap47	The synods of Rome
ch47pa28se001	Union	Union of the Greek and Latin churches.	chap47	Before the end of the seventh century,
ch47pa28se006	Separation	Perpetual separation of the oriental sects.	chap47	and the hope of
ch47pa29se001	Nestorians	THE NESTORIANS	chap47	Both in his native and his episcopal
ch47pa29se017	Persia	sole masters of Persia, A.D. 500, etc	chap47	Their ecclesiastical institutions are
ch47pa30se001	Missions	Their missions in Tartary, India, China, etc, A.D. 500-1200.	chap47	The desire of gaining souls for God
ch47pa31se001	India	The Christians of St. Thomas in India, A.D. 883.	chap47	According to the legend of antiquity, the
ch47pa31se016	notarg	A.D. 1599-1663.	chap47	Sixty years of servitude
ch47pa32se001	Jacobites	THE JACOBITES	chap47	The history of the Monophysites is less
ch47pa32se005	notarg	A.D. 518.	chap47	replanted the orthodox standard
ch47pa33se001	Maronites	THE MARONITES	chap47	In the style of the Oriental Christians,
ch47pa34se001	Armenians	THE ARMENIANS	chap47	Since the age of Constantine, the ARMENIANS
ch47pa35se001	Copts	THE COPTS	chap47	In the rest of the Roman empire,
ch47pa35se004	Theodosius	The patriarch Theodosius, A.D. 537-568.	chap47	Theodosius had been the
ch47pa35se008	Paul	A.D. 538	chap47	Paul of Tanis, an
ch47pa35se012	Apollinaris	A.D. 551.	chap47	Apollinaris entered the hostile
ch47pa35se018	Eulogius	A.D. 580	chap47	Eulogius was displayed in
ch47pa35se019	John	A.D. 609	chap47	the Eleemosynary were dictated
ch47pa36se001	Decay	Their separation and decay.	chap47	A more important conquest still remained, of
ch47pa36se023	Benjamin	Benjamin, the Jacobite patriarch, A.D. 625-661.	chap47	In his flight, Benjamin
ch47pa37se001	Abyssinians	THE ABYSSINIANS AND NUBIANS.	chap47	The Coptic patriarch, a rebel to the
ch47pa38se001	Abyssinia	The church of Abyssinia, A.D. 530, etc.	chap47	Christianity was more deeply rooted in the
ch47pa38se007	Portugese	The Portugese in Abyssinia, A.D. 1525-1550,etc.	chap47	They were awakened by
ch47pa39se001	Jesuits	Mission of the Jesuits, A.D. 1557.	chap47	But the vows which pain had extorted
ch47pa39se010	Conversion	Conversion of the emperor, A.D. 1626.	chap47	A Jesuit, Alphonso Mendez,
ch47pa39se022	Expulsion	Final expulsion of the Jesuits, A.D. 1632, etc.	chap47	The Monophysite churches resounded
ch48pa01se001	Defects	Defects of the Byzantine history.	chap48	I HAVE now deduced from Trajan to
ch48pa02se001	Connection	Its connection with the revolutions of the world.	chap48	From these considerations, I should have abandoned
ch48pa03se001	Plan	Plan of the fifth and sixth volumes.	chap48	On this principle I shall now establish
ch48pa04se001	Heraclius	Second marriage and death of Heraclius.	chap48	THE emperor Heraclius had punished a tyrant
ch48pa04se005	notarg	A.D. 638, July 4.	chap48	The senate was summoned
ch48pa04se006	notarg	A.D. 639, January.	chap48	pompous ceremonies which formed
ch48pa04se007	notarg	A.D. 641, February 11.	chap48	Heraclius survived this association
ch48pa05se001	Constantine3	Constantine III., A.D. 641, February.	chap48	When Martina first appeared on the throne
ch48pa05se007	Heracleonas	Heracleonas, A.D. 641, May 25.	chap48	that poison had been
ch48pa05se016	Punishment	Punishment of Martina and Heracleonas, A.D. 641, September.	chap48	Martina and Heracleonas were
ch48pa06se001	Constans2	Constans II., A.D. 641, September.	chap48	We shall imagine ourselves transported five hundred
ch48pa07se001	Constantine4	Constantine IV., Pogonatus, A.D. 688, September.	chap48	Constans had left in the Byzantine palace
ch48pa08se001	Justinian2	Justinian II., A.D. 685, September.	chap48	After the decease of his father, the
ch48pa09se001	Exile	His exile, A.D. 695-705.	chap48	On the edge of the Scythian wilderness,
ch48pa10se001	Restoration	His restoration and death, A.D. 705-711.	chap48	In rewarding his allies, and recalling his
ch48pa11se001	Philippicus	Philippicus, A.D. 711, December.	chap48	Between the fall of the Heraclian and
ch48pa11se007	Anastasius2	A.D. 713, June 4.	chap48	Anastasius the Second, and
ch48pa11se009	Theodosius3	 A.D. 716, January.	chap48	Theodosius the Third, submitted
ch48pa12se001	Leo3	Leo III. The Isaurian, A.D. 718, March 25.	chap48	I have dwelt on the fall of
ch48pa13se001	Constantine5	Constantine V. Copronymus, A.D. 741, June 18.	chap48	In a long reign of thirty-four years,
ch48pa14se001	Leo4	Leo IV, A.D. 715, Sept. 14.	chap48	Leo the Fourth, the son of the
ch48pa15se001	Constantine6	Constantine VI. And Irene, A.D. 780, September 8.	chap48	For himself, that emperor had chosen a
ch48pa16se001	Irene	Irene, A.D. 792, August 19.	chap48	The most bigoted orthodoxy has justly execrated
ch48pa17se001	Nicephorus1	Nicephorus I, A.D. 802, October 31.	chap48	Many tyrants have reigned undoubtedly more criminal
ch48pa17se004	Stauracius	Stauracius, A.D. 811, July 25.	chap48	is son and heir
ch48pa17se008	Michael1	Michael I. Rhangabe, A.D. 811, October 2.	chap48	Had Michael in an
ch48pa18se001	Leo5	Leo V., the Armenian, A.D. 813, July 11.	chap48	A rebel, in the time of Nicephorus,
ch48pa19se001	Michael2	Michael II. The stammerer, A.D. 820, Dec. 25.	chap48	A memorable reverse of fortune was displayed
ch48pa20se001	Theophilus	Theophilus, A.D. 829, October 3.	chap48	The character of Theophilus is a rare
ch48pa21se001	Michael3	Michael III., A.D. 842, January 20.	chap48	The Russians, who have borrowed from the
ch48pa23se001	Basil1	Basil I. the Macedonian, A.D. 867 Sept. 24.	chap48	if it be not the spurious offspring
ch48pa25se001	Leo6	Leo VI. The Philosopher, A.D. 886, March 1.	chap48	Of the four sons of the emperor,
ch48pa26se001	Porphyrogenitus	Alexander, Constantine VII. Porphyrogenitus, A.D. 911, May 11.	chap48	are the same word; and as the
ch48pa26se009	Romanus1	Romanus I. Lecapenus, A.D. 919 Dec. 24.	chap48	but Romanus soon disdained
ch48pa26se010	Constantine8	 Christopher, Stephen, Constantine VIII.	chap48	His three sons, Christopher,
ch48pa27se001	Constantine7	Constantine VII., A.D. 945, January 27.	chap48	The fall of Romanus was occasioned by
ch48pa28se001	Romanus2	Romanus II. Junior, A.D. 959, Nov. 15.	chap48	The death of Constantine was imputed to
ch48pa29se001	Nicephorus2	Nicephorus II. Phocas, A.D. 963, August 6.	chap48	By his marriage with this impious woman,
ch48pa30se001	Johnz	John Zimisces, Basil II. Constantine IX, A.D. 969, Dec. 25.	chap48	Among the warriors who promoted his elevation,
ch48pa31se001	Basil2	Basil II. And Constantine IX, A.D. 976, January 10.	chap48	Under this usurpation, or regency, of twelve
ch48pa31se015	Constantine9	Constantine IX., A.D. 1025, December	chap48	After his decease, his
ch48pa32se001	Romanus3	Romanus III. Argyrus, A.D 1028, Nov. 12.	chap48	A lineal succession of five emperors, in
ch48pa32se010	Michael4	Michael IV the Paphlagonian, A.D 1034, April 11.	chap48	The expectations of Zoe
ch48pa32se015	Michael5	Michael. Calaphates, A.D 1041, Dec. 14.	chap48	which she recovered by
ch48pa32se019	Zoe	Zoe and Theodora, A.D 1042, April 21.	chap48	For the first time
ch48pa32se021	Constantine10	Constantine X. Monomachmus, A.D 1042, June 11..	chap48	His name and number
