Aast	ch51	v09p172	ent0001	(Asi), father of <persName n="rel">Amrou</persName>, 
Bishop of Leucadia	ch53	v09p326	ent3744	
Leucothoe	ch39	v06p328	ent3745	or St. Cyprian, fair at, 
Leuderis	ch41	v07p137	ent3746	Gothic commander in Rome, 
Leunclavius on the Turks	ch64	v11p157	ent3747	
Leunclavius on the Turks	ch65	v11p208	ent3747	
Leunclavius on the Turks	ch67	v11p245	ent3747	<p>his edition of Chalcondyles, 
Lewis	ch38	v06p212	ent3749	derivation of the name, 
Lewis I.	ch38	v06p247	ent3750	<addName>the Pious</addName>, emperor, duel at Aix la Chapelle before, 
Lewis I.	ch45	v08p034	ent3750	<addName>the Pious</addName>, emperor, duel at Aix la Chapelle before, 
Lewis I.	ch49	v08p346	ent3750	<addName>the Pious</addName>, emperor, duel at Aix la Chapelle before, 
Lewis I.	ch49	v08p370	ent3750	<p>associated in the empire, 
Lewis I.	ch55	v10p050	ent3750	<p>receives embassy from Charlemagne, 
Lewis I.	ch69	v12p080	ent3750	<p>his donation to Hildegarde, 
Lewis II.	ch49	v08p370	ent3751	son of <persName n="rel">Lewis the Pious</persName>, association of, 
Lewis II.	ch49	v08p371	ent3751	<p>reigned in Italy, 
Lewis II.	ch49	v08p375	ent3751	<p>called <addName>rex</addName>, 
Lewis II.	ch56	v10p078	ent3751	<p>letter of, to <persName n="genname"><surname>Basil</surname> <genName n="1">I.</genName></persName>, 
Lewis II.	ch56	v10p078	ent3751	<p>death, 
Lewis of Bavaria	ch49	v08p390	ent3754	excommunication of, 
Lewis of Bavaria	ch69	v12p095	ent3754	excommunication of, 
Lewis of Bavaria	ch69	v12p106	ent3754	<p>interferes in papal election, 
Lewis of Bavaria	ch69	v12p120	ent3754	<p>coronation of, 
Lewis of Hungary	ch70	v12p138	ent3755	appeals to Rienzi, 
Lewis the Child	ch55	v10p043	ent3756	
Lex de Imperio Vespasiani	ch03	v01p084	ent3758	(Lex Regia), 
Lex de Imperio Vespasiani	ch44	v07p314	ent3758	(Lex Regia), 
Lex de Imperio Vespasiani	ch70	v12p130	ent3758	<p>discovery of, 
Libanius the Sophist	ch19	v03p236	ent3759	account of Julian, 
Libanius the Sophist	ch22	v04p015	ent3759	account of Julian, 
Libanius the Sophist	ch22	v04p043	ent3759	<p>on Julian as an orator, 
Libanius the Sophist	ch23	v04p059	ent3759	<p>on his religion, 
Libanius the Sophist	ch23	v04p065	ent3759	<p>on the restoration of paganism, 
Libanius the Sophist	ch24	v04p115	ent3759	<p>account of, and literary character of, 
Libanius the Sophist	ch24	v04p162	ent3759	<p>account of, and literary character of, 
Libanius the Sophist	ch24	v04p166	ent3759	<p>account of, and literary character of, 
Libanius the Sophist	ch26	v04p315	ent3759	<p>funeral oration on Valens, 
Libanius the Sophist	ch28	v05p094	ent3759	<p>praises the moderation of Theodosius, 
Libanus	ch43	v07p294	ent3760	
Libanus	ch51	v09p154	ent3760	<p>topography of, 
Libanus	ch64	v11p143	ent3760	<p>colony of, 
law of Libel	ch44	v07p374	ent3761	
Libellatici	ch16	v03p046	ent3762	
Libellatici	ch16	v03p054	ent3762	
Libelli	ch16	v03p054	ent3763	
Liber Censuum	ch56	v10p100	ent3764	Vatican MS., 
Liber Censuum	ch69	v12p074	ent3764	Vatican MS., 
Liber Pontificalis	ch43	v07p254	ent3765	
Liber Pontificalis	ch58	v10p193	ent3765	<p>continuation of, 
Basilica Liberiana	ch25	v04p210	ent3766	
Liberius	ch21	v03p387	ent3767	banishment of, 
Liberius	ch21	v03p388	ent3767	<p>retracts, 
Liberius	ch21	v03p398	ent3767	<p>expulsion and recall, 
Liberius	ch43	v07p263	ent3768	officer of Justinian, 
Liberius	ch39	v06p323	ent3769	
Libertines	ch02	v01p050	ent3770	or <rs type="class" n="manual">freedmen</rs>, 
Libertines	ch02	v01p051	ent3770	or <rs type="class" n="manual">freedmen</rs>, 
Libertines	ch44	v07p339	ent3770	or <rs type="class" n="manual">freedmen</rs>, 
Libraries of Constantinople destroyed	ch02	v01p050	ent3771	xil
Libri Carolini	ch49	v08p354	ent3772	
Liburnian galleys	ch01	v01p023	ent3773	
Liburnian galleys	ch32	v05p306	ent3773	<p>mentioned by Zosimus, 
Licinius	ch07	v01p245	ent3774	claimed relationship with Philip, 
Licinius	ch13	v02p165	ent3774	<p>benefactor of Tiridates, 
Licinius	ch13	v02p165	ent3774	<p>birth, 
Licinius	ch14	v02p214	ent3774	<p>raised to the purple, 
Licinius	ch14	v02p218	ent3774	<p>raised to the purple, 
Licinius	ch14	v02p223	ent3774	<p>divides the empire, 
Licinius	ch14	v02p249	ent3774	<p>divides the empire, 
Licinius	ch14	v02p240	ent3774	<p>alliance with Constantine, 
Licinius	ch10	v02p007	ent3774	<p>war with Maximin, 
Licinius	ch14	v02p241	ent3774	<p>war with Maximin, 
Licinius	ch14	v02p246	ent3774	<p>wars with Constantine, 
Licinius	ch14	v02p253	ent3774	<p>wars with Constantine, 
Licinius	ch14	v02p254	ent3774	<p>wars with Constantine, 
Licinius	ch14	v02p255	ent3774	<p>defeated at Hadrianople, 
Licinius	ch14	v02p259	ent3774	<p>death, 
Licinius	ch20	v03p290	ent3774	<p>persecutes the <rs type="religious" n="manual">Christians</rs>, 
Licinius the Younger	ch14	v02p249	ent3775	<roleName n="manual">Caesar</roleName>, 
Licinius the Younger	ch18	v03p177	ent3775	<p>death of, 
Liegnitz	ch64	v11p147	ent3776	battle of, between Tartars and Russians, 
imperial Lieutenants	ch03	v01p080	ent3777	
Lightning	ch12	v02p133	ent3778	
Ligorius Pyrrhus	ch71	v12p212	ent3780	topographer, 
Ligurians	ch01	v01p026	ent3781	
Ligurinus	ch69	v12p079	ent3782	<addName>the poem</addName>, authorship of, 
Lilius	ch46	v08p087	ent3783	ambassador of Phocas, 
Lilybeum	ch41	v07p123	ent3784	fortress of, ceded to the Vandals, 
Lilybeum	ch41	v07p123	ent3784	<p>claimed by Belisarius, 
Lilybeum	ch52	v09p284	ent3784	<p>destroyed by the Saracens, 
Limagne	ch38	v06p256	ent3785	plain of, 
Limborch	ch15	v02p269	ent3786	
Limigantes	ch18	v03p190	ent3787	Sarmatian slaves, 
Limigantes	ch19	v03p248	ent3787	<p>treachery of, 
Limigantes	ch19	v03p249	ent3787	<p>exterminated by Constantius, 
Linacer	ch67	v11p290	ent3788	
Lincoln	ch02	v01p045	ent3789	Roman colony, 
Lintax	ch58	v10p211	ent3790	name for <placeName n="manual">Leith</placeName>, 
Lions	ch04	v01p119	ent3791	African, 
Lipari	ch31	v05p271	ent3792	Isle of, Attalus banished to, 
Lipari	ch39	v06p344	ent3792	<p>volcano of, 
Liris	ch36	v06p109	ent3793	or Garigliano, river, fleet of Vandals and Moors at, 
Lisbon	ch51	v09p224	ent3794	Saracens at, 
Lisbon	ch53	v09p327	ent3794	<p>silk manufacture at, 
Lissa	ch46	v08p073	ent3795	city in Silesia, 
Lissus	ch67	v11p318	ent3796	(Alessio), assembly at, 
Lissus	ch67	v11p320	ent3796	<p>death of <persName n="rel">Scanderbeg</persName> at, 
Litarbe	ch24	v04p117	ent3797	
Literature	ch01	v01p012	ent3798	in the Roman Empire, 
Literature	ch01	v01p013	ent3798	in the Roman Empire, 
Literature	ch01	v01p013	ent3798	<p>decline of, 
Literature	ch52	v09p314	ent3798	<p>Byzantine, 
Literature	ch53	v09p369	ent3798	<p>Byzantine, 
Lithuania	ch55	v10p072	ent3799	conversion of, 
Liticiani	ch35	v06p058	ent3800	Gallic tribe, 
Litorius	ch35	v06p046	ent3801	relieves Narbonne, 
Litorius	ch35	v06p046	ent3801	<p>attacks Toulouse, 
Roman Liturgy	ch45	v08p044	ent3802	of <persName n="genname"><surname>Gregory</surname> <genName n="1">I.</genName></persName>, 
Liturnum	ch36	v06p149	ent3803	country house of the elder Scipio at, 
Liutprand	ch49	v08p334	ent3804	
Liutprand	ch52	v09p307	ent3804	<p>on Nicephorus Phocas, 
Liutprand	ch53	v09p319	ent3804	<p>embassy of, 
Liutprand	ch53	v09p342	ent3804	<p>embassy of, 
Liutprand	ch53	v09p348	ent3804	<p>embassy of, 
Liutprand	ch41	v07p108	ent3805	conveys relics of St. Augustine to Pavia, 
Liutprand	ch49	v08p335	ent3805	conveys relics of St. Augustine to Pavia, 
Livy	ch44	v07p303	ent3806	on constitutional history of Rome, 
Livy	ch51	v09p184	ent3806	<p>on library at Alexandria, 
Listos	ch63	v11p120	ent3807	(Al{ws), Greek form for liegeman, 
Locri	ch67	v11p278	ent3808	or Santa Cyriaca, Barlaam, Bishop of, 
Locrians	ch44	v07p306	ent3809	republic of, 
Logos	ch21	v03p339	ent3810	the Platonic, 
Logos	ch21	v03p345	ent3810	<p>opinion of Athanasius on, 
Logos	ch21	v03p341	ent3810	<p>opinion of Athanasius on, 
Logos	ch21	v03p351	ent3810	<p>of Arius, 
Logos	ch21	v03p351	ent3810	<p>of the Gregories, 
Logos	ch23	v04p055	ent3810	<p>represented by the sun, 
Logos	ch47	v08p127	ent3810	<p>opinion of the Docetes on, 
Logos	ch47	v08p133	ent3810	<p>of Apollinaris, 
Logothete	ch43	v07p246	ent3811	office of, 
Logothete	ch53	v09p339	ent3811	office of, 
Logothete	ch53	v09p339	ent3811	<p>of the military chest, 
Logothete	ch53	v09p339	ent3811	<p>of the Dromos, 
Logothete	ch53	v09p339	ent3811	<p>of the flocks, 
Lollianus	ch10	v02p050	ent3812	(Laelianus), tyrant, 
Lollianus	ch11	v02p081	ent3812	(Laelianus), tyrant, 
Lollius Urbicus	ch01	v01p026	ent3813	wall of, 
Lombards	ch10	v02p008	ent3814	
Lombards	ch37	v06p205	ent3814	<p>adopt Nicene faith, 
Lombards	ch42	v07p177	ent3814	<p>in Noricum and Pannonia, 
Lombards	ch42	v07p179	ent3814	<p>origin of, %. note; subdue the Gepide, 
Lombards	ch45	v08p007	ent3814	<p>destroy their kingdom under Alboin, 
Lombards	ch45	v08p011	ent3814	<p>relinquish their lands to the Avars, 
Lombards	ch45	v08p013	ent3814	<p>conquer Italy, 
Lombards	ch45	v08p030	ent3814	<p>kingdom of the, 
Lombards	ch45	v08p031	ent3814	<p>description of, 
Lombards	ch45	v08p034	ent3814	<p>dress and marriage of, 
Lombards	ch45	v08p034	ent3814	<p>introduce the chase into Italy, 
Lombards	ch45	v08p037	ent3814	<p>government and laws of, 
Lombards	ch49	v08p335	ent3814	<p>attack Rome, 
Lombards	ch49	v08p338	ent3814	<p>defeat of, under Astolphus, 
Lombardy	ch45	v08p013	ent3815	
Lombardy	ch35	v06p068	ent3815	<p>ravaged by Attila, 
Lombardy	ch45	v08p005	ent3815	<p>kingdom of, under Alboin, 
Lombardy	ch49	v08p365	ent3815	<p>destroyed by Charlemagne, 
Lombardy	ch56	v10p079	ent3815	<p>Greek province of, 
London	ch02	v01p045	ent3816	Roman colony, 
London	ch13	v02p157	ent3816	<p>Allectus at, 
Longinus	ch45	v08p011	ent3817	Exarch of Ravenna, 
Longinus	ch45	v08p017	ent3817	<p>lover of Rosamund, 
Longinus	ch02	v01p073	ent3818	tutor of Zenobia, 
Longinus	ch11	v02p084	ent3818	tutor of Zenobia, 
Longinus	ch11	v02p092	ent3818	<p>death, 
Lonicerus	ch68	v12p006	ent3819	Chronica Turcica of, 
Lopadium	ch59	v10p280	ent3820	<persName n="genname"><surname>Louis</surname> <genName n="7">VII.</genName></persName> at, 
Lorca	ch51	v09p220	ent3821	surrendered by Theodemir to the Saracens, 
Lothaire	ch43	v07p275	ent3823	invades Italy, 
Lothaire	ch43	v07p277	ent3823	<p>death of, 
Lothaire I.	ch38	v06p242	ent3824	<roleName n="rulex">Emperor</roleName>, constitution of, 
Lothaire I.	ch49	v08p370	ent3824	<p>associated in the empire, 
Lothaire I.	ch49	v08p370	ent3824	<p>kingdom of, 
Lothaire I.	ch69	v12p115	ent3824	<p>kingdom of, 
Lothaire II.	ch52	v09p247	ent3825	
Lothaire II.	ch56	v10p130	ent3825	<p>opposes Roger of Sicily, 
Lotharingia	ch58	v10p215	ent3826	or Lorraine, kingdom of, 
Loughborough	ch58	v10p268	ent3827	
Louis	ch60	v10p343	ent3828	<roleName>Count of <placeName>Blois</placeName></roleName> and Chartres, 
Louis le Gros	ch58	v10p269	ent3829	
Louis VII.	ch48	v08p305	ent3830	
Louis VII.	ch56	v10p134	ent3830	<p>rescued by George of Sicily, 
Louis VII.	ch59	v10p274	ent3830	<p>conducts second crusade, 
Louis VII.	ch59	v10p280	ent3830	<p>his march through Anatolia, 
Louis IX.	ch51	v09p181	ent3831	
Louis IX.	ch59	v10p295	ent3831	<p>refuses knighthood to infidels, 
Louis IX.	ch59	v10p318	ent3831	<p>crusades of, 
Louis IX.	ch59	v10p319	ent3831	<p>takes Damietta, 
Louis IX.	ch59	v10p320	ent3831	<p>captivity, 
Louis IX.	ch59	v10p321	ent3831	<p>ransom of, 
Louis IX.	ch59	v10p322	ent3831	<p>death of, 
Louis IX.	ch61	v11p029	ent3831	<p>generosity of, to Baldwin, 
Louis IX.	ch61	v11p031	ent3831	<p>buys holy relics from Baldwin, 
Louis IX.	ch62	v11p079	ent3831	<p>last crusade of, 
Louis XIV.	ch23	v04p071	ent3832	
Louis XIV.	ch70	v12p179	ent3832	<p>sends ambassador to Rome, 
Lublin	ch64	v11p146	ent3833	city of, destroyed by the Mongols, 
Lucan	ch05	v01p148	ent3834	
Lucan	ch46	v08p062	ent3834	<p>Pompey of, 
Lucania	ch11	v02p096	ent3835	
Lucania	ch31	v05p218	ent3835	<p>forests of, 
Lucania	ch43	v07p256	ent3835	<p>Totila in, 
Lucania	ch43	v07p258	ent3835	<p>Belisarius in, 
Lucanians	ch01	v01p027	ent3836	
Lucanus	ch68	v12p063	ent3837	Joh. Albinus, 
Cyril Lucar	ch47	v08p207	ent3838	Protestant <roleName>patriarch of <placeName>Constantinople</placeName></roleName>, 
Lucas Tudensis	ch51	v09p209	ent3840	Gallician deacon, 
Lucca	ch43	v07p275	ent3841	siege of, 
Lucca	ch53	v09p328	ent3841	<p>monopoly of silk trade at, 
Lucca	ch71	v12p199	ent3841	<p>three hundred towers at, 
M. Luccari	ch40	v07p002	ent3842	
Lucerne	ch02	v01p067	ent3843	artificial grass, 
Lucian	ch29	v05p114	ent3844	put to death by Rufinus, 
Lucian	ch16	v03p059	ent3845	protects the <rs type="religious" n="manual">Christians</rs>, 
Lucian	ch25	v04p203	ent3846	
Lucian	ch28	v05p100	ent3847	exhumes the bodies of the saints, 
Lucian	ch28	v05p101	ent3847	exhumes the bodies of the saints, 
Lucian	ch02	v01p072	ent3848	satirist, 
Lucian	ch12	v02p131	ent3848	<p>Philopatris ascribed to, 
Lucian	ch15	v02p333	ent3848	<p>on Christianity in Pontus, 
Lucifer of Cagliari	ch21	v03p382	ent3849	
Lucifer of Cagliari	ch21	v03p387	ent3849	<p>exile, 
Lucifer of Cagliari	ch21	v03p396	ent3849	<p>libels of, 
Lucifer of Cagliari	ch23	v04p100	ent3849	<p>libels of, 
Lucilla	ch16	v03p057	ent3850	purchases the Bishopric of Carthage, 
Lucilla	ch04	v01p111	ent3851	sister of <persName n="rel">Commodus</persName>, 
Lucillianus	ch18	v03p202	ent3852	
Lucillianus	ch22	v04p021	ent3852	<p>general of cavalry in Illyricum, 
Lucillianus	ch22	v04p021	ent3852	<p>taken prisoner, 
Lucillianus	ch25	v04p178	ent3852	<p>death, 
Lucius	ch25	v04p205	ent3853	
Lucius II.	ch69	v12p076	ent3854	<roleName n="rulex">Pope</roleName>, 
Lucius II.	ch69	v12p085	ent3854	<p>applies to <persName n="genname"><surname>Conrad</surname> <genName n="3">III.</genName></persName>, 
Lucius III.	ch69	v12p076	ent3855	<roleName n="rulex">Pope</roleName>, 
Lucrine Lake	ch31	v05p211	ent3856	
Lucullus	ch08	v01p268	ent3857	
Lucullus	ch36	v06p149	ent3857	<p>villa of, 
Lucullus	ch36	v06p150	ent3857	<p>Augustulus banished to castle of, 
Lucullus	ch36	v06p151	ent3857	<p>other villas of, 
Ludewig	ch43	v07p289	ent3858	Life of Justinian, 
Ludewig	ch43	v07p301	ent3858	Life of Justinian, 
Ludi	ch12	v02p111	ent3859	Sarmatici, 
Ludi	ch12	v02p111	ent3859	<p>Gothici, 
Ludi	ch49	v08p371	ent3859	<p>Gothici, 
Ludi	ch42	v07p231	ent3859	<p>Gothici, 
Ludovicus Vives	ch44	v07p312	ent3860	
Ludovicus Vives	ch01	v01p025	ent3860	
Lugdunum or Lyons	ch01	v01p025	ent3861	
Lugo	ch51	v09p221	ent3862	camp of Musa at, 
St. Luke	ch28	v05p098	ent3863	body of, removed to Constantinople, 
Lulon	ch48	v08p254	ent3864	fortress of, 
Lupercal	ch36	v06p135	ent3865	situation of the, 
Lupercalia	ch36	v06p124	ent3866	festival of, celebrated under Anthemius, 
Lupercalia	ch36	v06p125	ent3866	<p>abolished by Pope Gelasius, 
Lupercalia	ch36	v06p126	ent3866	<p>abolished by Pope Gelasius, 
Lupercals	ch28	v05p073	ent3867	confraternity of, 
Lupicina	ch40	v07p013	ent3868	Empress (Euphemia), 
Lupicinus	ch22	v04p005	ent3869	general, 
Lupicinus	ch22	v04p012	ent3869	<p>imprisoned, 
Lupicinus	ch25	v04p191	ent3869	<p>fights for Valens, 
Lupicinus	ch26	v04p295	ent3869	<p>fights for Valens, 
Lupicinus	ch26	v04p295	ent3869	<p>oppresses the Goths, 
Lupicinus	ch26	v04p299	ent3869	<p>defeated by them, 
St. Lupicinus	ch38	v06p217	ent3870	
Lupus	ch56	v10p092	ent3871	Protospata, author of Chronicles of Bari, 
St. Lupus	ch35	v06p055	ent3872	of <placeName>Troyes</placeName>, 
St. Lupus	ch35	v06p055	ent3872	<p>Life of, 
Lusatia	ch41	v07p117	ent3873	<rs type="ethnic" n="manual">Wends</rs> of, 
Lusignan of Cyprus	ch64	v11p174	ent3875	his gifts to Bajazet, 
Lusitania	ch01	v01p024	ent3876	province of Spain, 
Lusitania	ch06	v01p205	ent3876	<p>gold of, 
Lusitania	ch31	v05p273	ent3876	<p>Alani in, 
Litstai	ch53	v09p338	ent3877	office of the, 
Lustral contribution	ch17	v03p164	ent3878	[lustralis collatio or chrysargyron], 
Lutetia	ch19	v03p278	ent3879	ancient name of Paris, 
Luther	ch54	v10p021	ent3880	doctrine of, 
Luxury of the Greek emperors	ch53	v09p331	ent3881	
Lycandus	ch48	v08p274	ent3882	battle of, 
Lycaonia	ch40	v07p065	ent3883	praetor of, 
Lycaonia	ch40	v07p065	ent3883	<p>people of, 
Lyceum of the Peripatetics	ch40	v07p076	ent3884	at Athens, 
Lychnidus	ch55	v10p028	ent3885	or <placeName n="manual">Achrida</placeName>, 
Lychnidus	ch56	v10p118	ent3885	<p>flight of Alexius to, 
Lycia	ch29	v05p111	ent3886	province of, degraded by Rufinus, 
Lycophron	ch44	v07p306	ent3887	
Lycopolis	ch27	v05p062	ent3888	city of, 
Lycopolis	ch27	v05p004	ent3888	<p>John of, 
Lycus	ch17	v03p093	ent3889	river, 
Lycus	ch34	v06p036	ent3889	<p>Theodosius falls into the, 
Lydda	ch58	v10p254	ent3890	Crusaders at, 
Lydius	ch12	v02p116	ent3891	the Isaurian robber, 
John Lydus	ch40	v07p028	ent3892	
Lygians	ch12	v02p118	ent3893	
Lyons	ch05	v01p151	ent3894	battle of, Severus defeats Albinus, 
Lyons	ch11	v02p083	ent3894	<p>taken by Aurelian, 
Lyons	ch18	v03p220	ent3894	<p>Magnentius at, 
Lyons	ch38	v06p225	ent3894	<p>assembly of bishops at, 
Lyons	ch38	v06p225	ent3894	<p>residence of Gundobald, 
Lyons	ch38	v06p226	ent3894	<p>taken by Clovis, 
Lyons	ch52	v09p253	ent3894	<p>by the Saracens, 
Lysias	ch44	v07p376	ent3895	speech of, 
Maarra	ch58	v10p253	ent3896	captured by Raymond and Bohemond, 
Mabillon on monasticism	ch37	v06p166	ent3897	
Macarius	ch21	v03p405	ent3898	commissioner in Africa, 
Macarius	ch47	v08p180	ent3899	condemned by the third Council of Constantinople, 
Macedonia	ch01	v01p029	ent3900	
Macedonia	ch11	v02p068	ent3900	<p>invaded by the Goths, 
Macedonia	ch26	v04p323	ent3900	<p>given to Eastern Empire, 
Macedonia	ch34	v06p013	ent3900	<p>ravaged by the Huns, 
Macedonia	ch40	v07p059	ent3900	<p>Macedonia secunda, 
Macedonia	ch41	v07p168	ent3901	maid of Antonina, 
Macedonians	ch25	v04p203	ent3902	sect of, 
Macedonians	ch30	v05p148	ent3902	<p>tenets of the, condemned, 
Macedonius I.	ch21	v03p400	ent3903	semi-Arian <roleName>Bishop of <placeName>Constantinople</placeName></roleName>, 
Macedonius I.	ch21	v03p402	ent3903	<p>enters the cathedral at Constantinople, 
Macedonius I.	ch21	v03p403	ent3903	<p>oppresses the Orthodox party in Thrace and Macedonia, 
Macedonius I.	ch21	v03p404	ent3903	<p>and in Paphlagonia, 
Macedonius II.	ch47	v08p165	ent3904	<roleName>Bishop of <placeName>Constantinople</placeName></roleName> (<date when="0496">A.D.496</date>-511), exile of, 
Macellum	ch19	v03p226	ent3905	castle of, 
Macepracta	ch24	v04p127	ent3906	town of, 
Machiavelli	ch09	v01p286	ent3907	
Machiavelli	ch70	v12p176	ent3907	<p>on the popes, 
Macon	ch17	v03p163	ent3908	
Dr. John Macpherson	ch25	v04p224	ent3910	
James Macpherson	ch25	v04p224	ent3911	
Macpherson’s Ossian	ch06	v01p166	ent3912	
Macrianus	ch10	v02p050	ent3913	
Macrianus	ch10	v02p043	ent3914	<roleName n="rulex">Praetorian prefect</roleName> under Valerian, 
Macrianus	ch25	v04p219	ent3915	
Macrinius Decianus	ch13	v02p160	ent3916	
Macrinus Opilius	ch06	v01p176	ent3917	
Macrinus Opilius	ch06	v01p177	ent3917	<p>reign, 
Macrinus Opilius	ch06	v01p184	ent3917	<p>death, 
Macrinus Opilius	ch08	v01p263	ent3917	<p>peace with the Parthians, 
Macrobius	ch15	v02p282	ent3918	poet, 
Macrobius	ch31	v05p215	ent3918	<p>Saturnalia of, 
Macrobius	ch31	v05p216	ent3918	<p>his belief in the stars, 
Madras	ch47	v08p191	ent3920	Church of St. Thomas near. 
Maecenas	ch02	v01p042	ent3921	
Maecenas	ch07	v01p239	ent3922	a Praetorian senator, 
Maeonius	ch11	v02p085	ent3923	
Maeotis	ch32	v05p289	ent3924	lake, 
Maffei	ch02	v01p044	ent3926	
Maffei	ch12	v02p137	ent3926	
Maffei	ch14	v02p231	ent3926	
Maffei	ch14	v02p233	ent3926	
Maffei	ch35	v06p069	ent3926	<p>history of Venetia, 
Maffei	ch35	v06p070	ent3926	<p>history of Venetia, 
Maffei	ch35	v06p073	ent3926	<p>interview between St. Leo and Attila, 
Maffei	ch43	v07p280	ent3926	<p>on dukes in Italy, 
Maffei	ch71	v12p202	ent3926	<p>on amphitheatres, 
Magdeburg	ch26	v04p318	ent3927	sack of, 
Magi	ch08	v01p253	ent3928	religion of, 
Magi	ch08	v01p254	ent3928	<p>council of, 
Magi	ch08	v01p258	ent3928	<p>power of, 
Magi	ch08	v01p260	ent3928	<p>spirit of persecution of, 
Magi	ch18	v03p196	ent3928	<p>predict birth of <persName n="rel">Sapor</persName>, 
Magi	ch20	v03p311	ent3928	<p>restrained by Constantine, 
Magi	ch20	v03p318	ent3928	<p>number of, 
Magi	ch32	v05p330	ent3928	<p>persecute the <rs type="religious" n="manual">Christians</rs>, 
Magi	ch46	v08p052	ent3928	<p>persecute the churches of Persarmenia, 
Magi	ch46	v08p092	ent3928	<p>persecute in Persia, 
Magi	ch50	v09p027	ent3928	<p>fly to Arabia, 
Magi	ch51	v09p130	ent3928	<p>astronomy of the, introduced into China, 
Magi	ch51	v09p227	ent3928	<p>fall of, in Persia, 
Magic	ch05	v01p146	ent3929	practised by Julianus, 
Magic	ch05	v01p162	ent3929	<p>by Severus, 
Magic	ch08	v01p260	ent3929	<p>by the Persian priests, 
Magic	ch25	v04p192	ent3929	<p>under Valentinian and Valens, 
Magic	ch25	v04p193	ent3929	<p>under Valentinian and Valens, 
Magic	ch25	v04p195	ent3929	<p>persecution of, in Rome and Antioch, 
Magic	ch44	v07p374	ent3929	<p>Roman law against, 
Magister militum	ch17	v03p134	ent3930	peditum et equitum, 
Magister militum	ch17	v03p134	ent3930	<p>utriusque militie, 
Magister militum	ch17	v03p134	ent3930	<p>in presenti, 
Magister militum	ch41	v07p089	ent3930	<p>per orientem, 
Magister militum	ch41	v07p089	ent3930	<p>in Armenia, 
Magister officiorum	ch17	v03p144	ent3931	
Magistracies	ch13	v02p182	ent3932	civil, laid aside by Diocletian, 
Roman Magistrates	ch03	v01p084	ent3933	
Roman Magistrates	ch03	v01p085	ent3933	
Magnentius	ch18	v03p206	ent3935	saluted emperor in Gaul, 
Magnentius	ch18	v03p213	ent3935	saluted emperor in Gaul, 
Magnentius	ch18	v03p216	ent3935	<p>battle of Mursa, 
Magnentius	ch18	v03p220	ent3935	<p>defeat and death, 
Magnentius	ch18	v03p221	ent3935	<p>defeat and death, 
Magnesia	ch02	v01p062	ent3936	or Guzel Hissar, 
Magnesia	ch62	v11p061	ent3936	<p>Theodore Lascaris died at, 
Magnesia	ch67	v11p302	ent3936	<p><persName n="genname"><surname>Amurath</surname> <genName n="2">II.</genName></persName> retires to, 
Magnia Urbica	ch12	v02p134	ent3937	
Magnus of Carrhae	ch17	v03p151	ent3938	
Magnus	ch07	v01p221	ent3939	
Magyars or Hungarians	ch34	v06p002	ent3940	
Magyars or Hungarians	ch55	v10p037	ent3940	<p>name of, 
Mahadi	ch52	v09p265	ent3941	(Mahdi), caliph, son of <persName n="rel">Al-Mansûr</persName>, wealth of, 
Mahadi	ch50	v09p105	ent3942	(Mahdi)), last of the Persian Imams, 
Mahadia	ch56	v10p132	ent3943	in <placeName n="manual">Africa</placeName>, 
Mahmûd	ch65	v11p192	ent3944	of Delhi, defeat of, by Timour, 
Mahmûd II.	ch64	v11p168	ent3945	massacres the Janizaries, 
Mahmûd	ch45	v08p004	ent3946	
Mahmûd	ch56	v10p147	ent3947	<addName>the Gaznevide</addName>, 
Mahmûd	ch57	v10p148	ent3947	<p>assumes title of Sultan, 
Mahmûd	ch57	v10p149	ent3947	<p>in Hindostan, 
Mahmûd	ch57	v10p151	ent3947	<p>character of, 
Mahmûd	ch57	v10p155	ent3947	<p>death, 
Mahomet I.	ch65	v11p220	ent3949	(Ottoman Sultan), son of <persName n="rel">Bajazet</persName>, 
Mahomet I.	ch65	v11p220	ent3949	<p>obtains Anatolia, 
Mahomet I.	ch62	v11p072	ent3949	<p>defeats Musa, 
Mahomet II.	ch17	v03p092	ent3950	restores castles of Europe and Asia, 
Mahomet II.	ch48	v08p294	ent3950	<p>his descent from the Comneni, 
Mahomet II.	ch62	v11p092	ent3950	<p>puts last <roleName>Duke of <placeName>Athens</placeName></roleName> to death, 
Mahomet II.	ch65	v11p207	ent3950	<p>marries Asiatic princess, 
Mahomet II.	ch67	v11p314	ent3950	<p>besieges Belgrade, 
Mahomet II.	ch67	v12p001	ent3950	<p>character of, 
Mahomet II.	ch68	v12p004	ent3950	<p>character of, 
Mahomet II.	ch68	v12p004	ent3950	<p>marriage, 
Mahomet II.	ch68	v12p005	ent3950	<p>hostile intentions of, 
Mahomet II.	ch68	v12p009	ent3950	<p>builds fortress on the Bosphorus, 
Mahomet II.	ch68	v12p010	ent3950	<p>prepares for the siege, 
Mahomet II.	ch68	v12p013	ent3950	<p>great cannon of, 
Mahomet II.	ch68	v12p017	ent3950	<p>forces of, 
Mahomet II.	ch68	v12p017	ent3950	<p>headquarters of, 
Mahomet II.	ch68	v12p024	ent3950	<p>besieges Constantinople, 
Mahomet II.	ch68	v12p027	ent3950	<p>employs mines, 
